NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,031231.2,A,3242.9432,N,11710.3812,W,8.90,140.90,110310,,*1B
$GPRMC,031235.2,A,3242.9375,N,11710.3567,W,18.70,103.40,110310,,*21
$GPRMC,031239.2,A,3242.9372,N,11710.3249,W,20.80,91.60,110310,,*1D
$GPRMC,031243.2,A,3242.9387,N,11710.2975,W,17.90,89.50,110310,,*10
$GPRMC,031247.2,A,3242.9402,N,11710.2687,W,21.90,89.10,110310,,*1D
$GPRMC,031251.2,A,3242.9394,N,11710.2373,W,23.20,90.00,110310,,*1C
$GPRMC,031255.2,A,3242.9435,N,11710.2057,W,22.80,88.10,110310,,*12
$GPRMC,031259.2,A,3242.9428,N,11710.1778,W,21.30,92.00,110310,,*19
$GPRMC,031355.2,A,3242.9425,N,11710.1386,W,10.10,93.70,110310,,*1A
$GPRMC,031359.2,A,3242.9400,N,11710.1046,W,23.30,92.80,110310,,*12
$GPRMC,031403.2,A,3242.9412,N,11710.0660,W,24.80,88.90,110310,,*1C
$GPRMC,031407.2,A,3242.9403,N,11710.0306,W,25.90,90.80,110310,,*15
$GPRMC,031411.2,A,3242.9434,N,11710.0056,W,13.90,88.40,110310,,*10
$GPRMC,031447.2,A,3242.9493,N,11709.9842,W,7.70,88.00,110310,,*2D
$GPRMC,031451.2,A,3242.9507,N,11709.9656,W,12.50,87.20,110310,,*16
$GPRMC,031455.2,A,3242.9474,N,11709.9240,W,23.00,100.90,110310,,*26
$GPRMC,031459.2,A,3242.9421,N,11709.9027,W,11.60,105.00,110310,,*22
$GPRMC,031547.2,A,3242.9515,N,11709.8841,W,6.30,84.40,110310,,*2C
$GPRMC,031551.2,A,3242.9495,N,11709.8688,W,12.10,85.80,110310,,*13
$GPRMC,031555.2,A,3242.9467,N,11709.8473,W,12.50,97.00,110310,,*13
$GPRMC,031559.2,A,3242.9437,N,11709.8373,W,4.70,97.70,110310,,*2F
$GPRMC,031603.2,A,3242.9485,N,11709.8314,W,4.90,27.90,110310,,*20
$GPRMC,031607.2,A,3242.9599,N,11709.8285,W,8.40,10.20,110310,,*2F
$GPRMC,031611.2,A,3242.9770,N,11709.8262,W,10.30,5.50,110310,,*29
$GPRMC,031615.2,A,3242.9873,N,11709.8250,W,5.80,5.10,110310,,*1B
$GPRMC,031631.2,A,3243.0038,N,11709.8276,W,6.30,4.70,110310,,*19
$GPRMC,031635.2,A,3243.0220,N,11709.8288,W,14.30,1.20,110310,,*24
$GPRMC,031639.2,A,3243.0425,N,11709.8338,W,17.20,355.10,110310,,*22
$GPRMC,031643.2,A,3243.0661,N,11709.8368,W,19.70,358.10,110310,,*2E
$GPRMC,031647.2,A,3243.0946,N,11709.8366,W,22.90,359.70,110310,,*2F
$GPRMC,031651.2,A,3243.1183,N,11709.8370,W,22.20,0.80,110310,,*24
$GPRMC,031655.2,A,3243.1436,N,11709.8372,W,20.90,0.60,110310,,*2E
$GPRMC,031659.2,A,3243.1639,N,11709.8385,W,17.20,1.80,110310,,*27
$GPRMC,031703.2,A,3243.1901,N,11709.8297,W,19.10,8.00,110310,,*23
$GPRMC,031707.2,A,3243.2071,N,11709.8311,W,18.00,353.90,110310,,*21
$GPRMC,031711.2,A,3243.2263,N,11709.8327,W,16.70,357.50,110310,,*23
$GPRMC,031715.2,A,3243.2464,N,11709.8335,W,17.50,359.30,110310,,*2E
$GPRMC,031719.2,A,3243.2650,N,11709.8338,W,17.10,0.10,110310,,*23
$GPRMC,031723.2,A,3243.2851,N,11709.8345,W,16.00,359.10,110310,,*20
