NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,200637.7,A,3337.322459,N,11742.908098,W,11.9,63.3,180910,,,A*7B
$GPRMC,200640.7,A,3337.323305,N,11742.909142,W,6.0,51.8,180910,,,A*46
$GPRMC,200655.7,A,3337.307528,N,11742.912838,W,12.9,132.9,180910,,,A*4A
$GPRMC,200658.7,A,3337.297901,N,11742.900471,W,17.1,131.8,180910,,,A*45
$GPRMC,200701.7,A,3337.284123,N,11742.885967,W,21.3,137.0,180910,,,A*4D
$GPRMC,200704.7,A,3337.273891,N,11742.873666,W,16.1,139.5,180910,,,A*4A
$GPRMC,200707.7,A,3337.267786,N,11742.869199,W,8.5,148.5,180910,,,A*74
$GPRMC,200710.7,A,3337.263550,N,11742.865035,W,4.7,148.4,180910,,,A*7B
$GPRMC,200725.7,A,3337.254774,N,11742.856262,W,7.1,132.0,180910,,,A*71
$GPRMC,200728.7,A,3337.247764,N,11742.850114,W,11.2,140.7,180910,,,A*4D
$GPRMC,200731.7,A,3337.235381,N,11742.839564,W,18.7,143.0,180910,,,A*4B
$GPRMC,200734.7,A,3337.219430,N,11742.826390,W,22.0,144.3,180910,,,A*44
$GPRMC,200737.7,A,3337.201449,N,11742.814088,W,24.1,143.1,180910,,,A*49
$GPRMC,200740.7,A,3337.183457,N,11742.795252,W,27.1,143.0,180910,,,A*4E
$GPRMC,200743.7,A,3337.162899,N,11742.778114,W,29.2,142.5,180910,,,A*47
$GPRMC,200746.7,A,3337.143043,N,11742.761015,W,30.4,142.9,180910,,,A*44
$GPRMC,200749.7,A,3337.121423,N,11742.744232,W,31.7,144.4,180910,,,A*44
$GPRMC,200752.7,A,3337.100552,N,11742.726645,W,30.1,144.3,180910,,,A*4A
$GPRMC,200755.7,A,3337.081825,N,11742.709902,W,27.2,144.9,180910,,,A*46
$GPRMC,200758.7,A,3337.064577,N,11742.698421,W,24.2,154.5,180910,,,A*41
$GPRMC,200801.7,A,3337.048167,N,11742.691352,W,23.2,158.8,180910,,,A*45
$GPRMC,200804.7,A,3337.027944,N,11742.685807,W,25.9,166.6,180910,,,A*40
$GPRMC,200807.7,A,3337.004073,N,11742.682047,W,28.7,169.9,180910,,,A*47
$GPRMC,200810.7,A,3336.980709,N,11742.679035,W,28.3,171.7,180910,,,A*4D
$GPRMC,200813.7,A,3336.960639,N,11742.669716,W,25.3,161.6,180910,,,A*48
$GPRMC,200816.7,A,3336.943483,N,11742.657444,W,23.8,153.5,180910,,,A*49
$GPRMC,200819.7,A,3336.925729,N,11742.645499,W,23.5,141.1,180910,,,A*4C
$GPRMC,200822.7,A,3336.911913,N,11742.629932,W,21.9,135.8,180910,,,A*46
$GPRMC,200825.7,A,3336.899159,N,11742.613854,W,22.4,132.3,180910,,,A*4C
$GPRMC,200828.7,A,3336.887753,N,11742.597024,W,17.5,132.1,180910,,,A*47
$GPRMC,200831.7,A,3336.880919,N,11742.587367,W,11.3,131.6,180910,,,A*49
$GPRMC,200834.7,A,3336.876871,N,11742.581930,W,7.0,126.7,180910,,,A*77
$GPRMC,200858.7,A,3336.871421,N,11742.569606,W,6.5,128.6,180910,,,A*74
$GPRMC,200901.7,A,3336.865042,N,11742.561166,W,13.5,132.3,180910,,,A*4E
$GPRMC,200904.7,A,3336.856472,N,11742.549244,W,15.5,131.2,180910,,,A*41
$GPRMC,200907.7,A,3336.848303,N,11742.536804,W,14.8,127.6,180910,,,A*45
$GPRMC,200910.7,A,3336.841280,N,11742.524642,W,15.2,123.9,180910,,,A*4F
$GPRMC,200913.7,A,3336.838455,N,11742.509121,W,16.4,91.2,180910,,,A*77
$GPRMC,200916.7,A,3336.842402,N,11742.494331,W,16.3,69.4,180910,,,A*7D
$GPRMC,200919.7,A,3336.845932,N,11742.476880,W,18.0,77.5,180910,,,A*75
$GPRMC,200922.7,A,3336.837463,N,11742.455521,W,22.7,109.1,180910,,,A*44
$GPRMC,200925.7,A,3336.819651,N,11742.429910,W,31.3,124.4,180910,,,A*45
$GPRMC,200928.7,A,3336.804448,N,11742.404228,W,31.9,125.5,180910,,,A*4B
$GPRMC,200931.7,A,3336.787420,N,11742.380236,W,32.0,129.6,180910,,,A*48
$GPRMC,200934.7,A,3336.769314,N,11742.355504,W,32.7,132.3,180910,,,A*4B
$GPRMC,200937.7,A,3336.750748,N,11742.330882,W,32.8,133.2,180910,,,A*40
$GPRMC,200940.7,A,3336.732993,N,11742.307571,W,29.7,131.5,180910,,,A*49
$GPRMC,200943.7,A,3336.716893,N,11742.286820,W,27.4,134.6,180910,,,A*47
$GPRMC,200946.7,A,3336.700418,N,11742.268637,W,27.5,135.2,180910,,,A*46
$GPRMC,200949.7,A,3336.684301,N,11742.247898,W,29.2,133.0,180910,,,A*40
$GPRMC,200952.7,A,3336.666435,N,11742.224341,W,32.7,132.7,180910,,,A*45
$GPRMC,200955.7,A,3336.647518,N,11742.197885,W,35.6,130.4,180910,,,A*40
$GPRMC,200958.7,A,3336.627231,N,11742.168791,W,38.3,128.7,180910,,,A*4F
$GPRMC,201001.7,A,3336.607373,N,11742.137878,W,39.4,126.6,180910,,,A*45
$GPRMC,201004.7,A,3336.588228,N,11742.105285,W,39.5,124.9,180910,,,A*4E
$GPRMC,201007.7,A,3336.571036,N,11742.072507,W,39.2,122.5,180910,,,A*47
$GPRMC,201010.7,A,3336.555269,N,11742.039343,W,38.3,119.4,180910,,,A*4F
$GPRMC,201013.7,A,3336.540976,N,11742.006023,W,36.0,118.1,180910,,,A*4D
$GPRMC,201016.7,A,3336.527321,N,11741.976174,W,32.9,117.2,180910,,,A*4E
$GPRMC,201019.7,A,3336.515244,N,11741.948954,W,30.5,117.1,180910,,,A*48
$GPRMC,201022.7,A,3336.504120,N,11741.924336,W,27.8,117.8,180910,,,A*47
$GPRMC,201025.7,A,3336.494201,N,11741.900789,W,26.0,117.0,180910,,,A*4F
$GPRMC,201028.7,A,3336.485119,N,11741.879216,W,22.9,117.2,180910,,,A*4B
$GPRMC,201031.7,A,3336.478493,N,11741.863500,W,17.6,116.2,180910,,,A*45
$GPRMC,201035.7,A,3336.473342,N,11741.848485,W,13.2,113.3,180910,,,A*40
$GPRMC,201036.7,A,3336.471225,N,11741.846807,W,12.1,115.7,180910,,,A*49
$GPRMC,201039.7,A,3336.469179,N,11741.839626,W,10.3,117.0,180910,,,A*45
$GPRMC,201042.7,A,3336.464033,N,11741.829243,W,14.1,117.8,180910,,,A*43
$GPRMC,201045.7,A,3336.458278,N,11741.817056,W,15.2,114.9,180910,,,A*4D
$GPRMC,201048.7,A,3336.455064,N,11741.810135,W,6.6,112.5,180910,,,A*7D
$GPRMC,201051.7,A,3336.452863,N,11741.804595,W,6.1,118.6,180910,,,A*78
$GPRMC,201054.7,A,3336.452204,N,11741.800304,W,5.5,121.8,180910,,,A*7F
$GPRMC,201057.7,A,3336.449563,N,11741.795452,W,6.2,120.2,180910,,,A*78
$GPRMC,201100.7,A,3336.447167,N,11741.788696,W,6.9,113.9,180910,,,A*73
$GPRMC,201103.7,A,3336.444544,N,11741.781726,W,8.2,114.8,180910,,,A*76
$GPRMC,201106.7,A,3336.440846,N,11741.770722,W,12.4,117.3,180910,,,A*47
$GPRMC,201109.7,A,3336.436210,N,11741.760024,W,12.3,117.9,180910,,,A*4D
$GPRMC,201112.7,A,3336.431977,N,11741.749572,W,11.7,117.2,180910,,,A*4B
$GPRMC,201115.7,A,3336.426919,N,11741.738849,W,13.7,118.0,180910,,,A*4E
$GPRMC,201118.7,A,3336.421322,N,11741.725267,W,16.1,117.3,180910,,,A*43
$GPRMC,201121.7,A,3336.414688,N,11741.711996,W,15.8,117.0,180910,,,A*41
$GPRMC,201124.7,A,3336.407609,N,11741.697584,W,17.4,120.0,180910,,,A*45
$GPRMC,201127.7,A,3336.399084,N,11741.680586,W,21.0,119.5,180910,,,A*4F
$GPRMC,201130.7,A,3336.390103,N,11741.660847,W,22.5,118.6,180910,,,A*44
$GPRMC,201133.7,A,3336.381607,N,11741.640606,W,22.2,118.1,180910,,,A*4D
$GPRMC,201136.7,A,3336.372518,N,11741.622786,W,21.5,119.4,180910,,,A*44
$GPRMC,201139.7,A,3336.362745,N,11741.599898,W,24.3,118.5,180910,,,A*40
$GPRMC,201142.7,A,3336.352951,N,11741.578341,W,23.9,120.1,180910,,,A*46
$GPRMC,201145.7,A,3336.342570,N,11741.558363,W,23.7,121.0,180910,,,A*43
$GPRMC,201148.7,A,3336.332110,N,11741.537291,W,25.5,122.0,180910,,,A*49
$GPRMC,201151.7,A,3336.318677,N,11741.515816,W,28.3,126.2,180910,,,A*47
$GPRMC,201154.7,A,3336.303506,N,11741.491530,W,30.6,125.4,180910,,,A*40
$GPRMC,201157.7,A,3336.286798,N,11741.466339,W,30.9,127.7,180910,,,A*43
$GPRMC,201200.7,A,3336.271318,N,11741.440700,W,31.6,128.2,180910,,,A*48
$GPRMC,201203.7,A,3336.254291,N,11741.415953,W,32.4,129.3,180910,,,A*45
$GPRMC,201206.7,A,3336.237071,N,11741.389029,W,32.0,129.2,180910,,,A*4A
$GPRMC,201209.7,A,3336.220476,N,11741.365378,W,30.1,127.8,180910,,,A*42
$GPRMC,201212.7,A,3336.204319,N,11741.342299,W,29.3,128.0,180910,,,A*46
$GPRMC,201215.7,A,3336.189994,N,11741.319171,W,28.5,126.3,180910,,,A*49
$GPRMC,201218.7,A,3336.176838,N,11741.296610,W,26.1,124.1,180910,,,A*4F
$GPRMC,201221.7,A,3336.166035,N,11741.276652,W,24.3,123.7,180910,,,A*48
$GPRMC,201224.7,A,3336.155548,N,11741.256308,W,24.7,121.4,180910,,,A*4F
$GPRMC,201227.7,A,3336.144217,N,11741.234555,W,25.8,121.8,180910,,,A*49
$GPRMC,201230.7,A,3336.133397,N,11741.211191,W,26.6,120.0,180910,,,A*49
$GPRMC,201233.7,A,3336.122297,N,11741.188457,W,26.0,118.3,180910,,,A*49
$GPRMC,201236.7,A,3336.112085,N,11741.165251,W,25.6,115.5,180910,,,A*43
$GPRMC,201239.7,A,3336.101991,N,11741.140730,W,26.9,115.8,180910,,,A*46
$GPRMC,201242.7,A,3336.092564,N,11741.114430,W,28.7,115.1,180910,,,A*4C
$GPRMC,201245.7,A,3336.082324,N,11741.087724,W,30.8,114.4,180910,,,A*47
$GPRMC,201248.7,A,3336.071946,N,11741.059380,W,30.3,113.3,180910,,,A*4A
$GPRMC,201251.7,A,3336.060066,N,11741.029467,W,32.1,114.4,180910,,,A*40
$GPRMC,201254.7,A,3336.049554,N,11740.999956,W,31.7,114.2,180910,,,A*45
$GPRMC,201257.7,A,3336.038206,N,11740.970451,W,31.4,114.6,180910,,,A*4A
$GPRMC,201300.7,A,3336.026146,N,11740.940276,W,32.7,115.2,180910,,,A*44
$GPRMC,201303.7,A,3336.013822,N,11740.911246,W,33.5,115.9,180910,,,A*45
$GPRMC,201306.7,A,3336.002518,N,11740.878956,W,35.6,114.3,180910,,,A*4E
$GPRMC,201309.7,A,3335.991685,N,11740.846309,W,33.7,113.0,180910,,,A*48
$GPRMC,201312.7,A,3335.978417,N,11740.817651,W,32.0,115.8,180910,,,A*48
$GPRMC,201315.7,A,3335.968850,N,11740.790195,W,28.4,114.8,180910,,,A*40
$GPRMC,201318.7,A,3335.959715,N,11740.769759,W,21.6,116.0,180910,,,A*40
$GPRMC,201321.7,A,3335.953294,N,11740.751784,W,19.6,113.1,180910,,,A*48
$GPRMC,201324.7,A,3335.946981,N,11740.734191,W,17.8,111.7,180910,,,A*43
$GPRMC,201327.7,A,3335.944109,N,11740.724797,W,9.1,114.2,180910,,,A*7D
$GPRMC,201330.7,A,3335.942308,N,11740.718793,W,5.6,112.9,180910,,,A*73
$GPRMC,201333.7,A,3335.940949,N,11740.714875,W,5.2,114.8,180910,,,A*75
$GPRMC,201336.7,A,3335.938679,N,11740.708989,W,6.3,112.1,180910,,,A*71
$GPRMC,201339.7,A,3335.935990,N,11740.701160,W,10.3,115.4,180910,,,A*48
$GPRMC,201342.7,A,3335.930752,N,11740.686680,W,17.3,116.3,180910,,,A*45
$GPRMC,201345.7,A,3335.921699,N,11740.668499,W,22.7,120.0,180910,,,A*4A
$GPRMC,201348.7,A,3335.910665,N,11740.646600,W,25.7,121.7,180910,,,A*49
$GPRMC,201351.7,A,3335.897807,N,11740.621360,W,30.7,122.3,180910,,,A*44
$GPRMC,201354.7,A,3335.882208,N,11740.593318,W,34.6,125.1,180910,,,A*45
$GPRMC,201357.7,A,3335.862695,N,11740.565961,W,36.3,130.8,180910,,,A*4F
$GPRMC,201400.7,A,3335.841129,N,11740.538524,W,38.2,133.2,180910,,,A*48
$GPRMC,201403.7,A,3335.817128,N,11740.508642,W,40.4,134.2,180910,,,A*47
$GPRMC,201406.7,A,3335.793157,N,11740.480607,W,41.1,137.9,180910,,,A*45
$GPRMC,201409.7,A,3335.765722,N,11740.453697,W,43.8,140.8,180910,,,A*4A
$GPRMC,201412.7,A,3335.736100,N,11740.428457,W,41.8,143.5,180910,,,A*4E
$GPRMC,201415.7,A,3335.710080,N,11740.406561,W,37.2,144.9,180910,,,A*4C
$GPRMC,201418.7,A,3335.685729,N,11740.387684,W,34.3,148.0,180910,,,A*49
$GPRMC,201421.7,A,3335.662705,N,11740.371642,W,31.2,150.8,180910,,,A*42
$GPRMC,201424.7,A,3335.642329,N,11740.358742,W,26.6,152.1,180910,,,A*4C
$GPRMC,201427.7,A,3335.623537,N,11740.348845,W,23.9,156.5,180910,,,A*42
$GPRMC,201430.7,A,3335.606476,N,11740.340061,W,23.3,156.9,180910,,,A*47
$GPRMC,201433.7,A,3335.586305,N,11740.331528,W,27.7,161.1,180910,,,A*4E
$GPRMC,201436.7,A,3335.564266,N,11740.323294,W,28.4,162.4,180910,,,A*4A
$GPRMC,201439.7,A,3335.540695,N,11740.316121,W,28.4,165.8,180910,,,A*4B
$GPRMC,201442.7,A,3335.517721,N,11740.309724,W,29.1,168.7,180910,,,A*40
$GPRMC,201445.7,A,3335.491482,N,11740.305071,W,32.0,171.9,180910,,,A*44
$GPRMC,201448.7,A,3335.463547,N,11740.301317,W,32.9,174.3,180910,,,A*4D
$GPRMC,201451.7,A,3335.437008,N,11740.299739,W,31.9,176.6,180910,,,A*46
$GPRMC,201454.7,A,3335.411422,N,11740.299880,W,29.5,180.4,180910,,,A*48
$GPRMC,201457.7,A,3335.388968,N,11740.299927,W,26.5,180.6,180910,,,A*4E
$GPRMC,201500.7,A,3335.367968,N,11740.300310,W,25.1,181.2,180910,,,A*41
$GPRMC,201503.7,A,3335.348296,N,11740.300473,W,25.1,180.4,180910,,,A*40
$GPRMC,201506.7,A,3335.326701,N,11740.301122,W,27.2,180.9,180910,,,A*4A
$GPRMC,201509.7,A,3335.301582,N,11740.302420,W,28.2,181.5,180910,,,A*4F
$GPRMC,201512.7,A,3335.278336,N,11740.301735,W,28.7,180.1,180910,,,A*47
$GPRMC,201515.7,A,3335.253691,N,11740.302484,W,29.9,181.0,180910,,,A*44
$GPRMC,201518.7,A,3335.227730,N,11740.302886,W,31.4,179.4,180910,,,A*49
$GPRMC,201521.7,A,3335.203517,N,11740.303081,W,28.2,181.5,180910,,,A*44
$GPRMC,201524.7,A,3335.185398,N,11740.304428,W,20.6,182.5,180910,,,A*42
$GPRMC,201527.7,A,3335.171050,N,11740.304199,W,17.6,182.3,180910,,,A*40
$GPRMC,201530.7,A,3335.157031,N,11740.303952,W,17.1,180.7,180910,,,A*4C
$GPRMC,201533.7,A,3335.143406,N,11740.304796,W,15.6,181.2,180910,,,A*4A
$GPRMC,201536.7,A,3335.130943,N,11740.304632,W,15.3,180.9,180910,,,A*47
$GPRMC,201539.7,A,3335.116760,N,11740.305052,W,17.9,179.6,180910,,,A*43
$GPRMC,201542.7,A,3335.099272,N,11740.306114,W,20.3,178.9,180910,,,A*4F
$GPRMC,201545.7,A,3335.081005,N,11740.305741,W,22.9,179.3,180910,,,A*45
$GPRMC,201548.7,A,3335.060847,N,11740.305730,W,25.5,180.5,180910,,,A*44
$GPRMC,201551.7,A,3335.038309,N,11740.306375,W,25.4,181.1,180910,,,A*42
$GPRMC,201554.7,A,3335.018367,N,11740.305680,W,23.1,179.3,180910,,,A*47
$GPRMC,201557.7,A,3335.000203,N,11740.306538,W,22.2,181.2,180910,,,A*49
$GPRMC,201600.7,A,3334.983816,N,11740.307000,W,22.1,180.0,180910,,,A*4A
$GPRMC,201603.7,A,3334.966156,N,11740.306362,W,21.5,180.1,180910,,,A*4F
$GPRMC,201606.7,A,3334.950604,N,11740.307690,W,17.9,181.8,180910,,,A*47
$GPRMC,201609.7,A,3334.939519,N,11740.307920,W,13.5,181.6,180910,,,A*4A
$GPRMC,201612.7,A,3334.928312,N,11740.308090,W,13.4,179.5,180910,,,A*45
$GPRMC,201615.7,A,3334.917546,N,11740.307278,W,13.5,181.6,180910,,,A*47
$GPRMC,201618.7,A,3334.904963,N,11740.307677,W,16.5,179.9,180910,,,A*45
$GPRMC,201621.7,A,3334.888054,N,11740.309755,W,20.6,181.4,180910,,,A*44
$GPRMC,201624.7,A,3334.870566,N,11740.309410,W,21.4,180.5,180910,,,A*43
$GPRMC,201627.7,A,3334.852882,N,11740.309077,W,21.6,179.7,180910,,,A*44
$GPRMC,201630.7,A,3334.833170,N,11740.309695,W,24.6,181.4,180910,,,A*4A
$GPRMC,201633.7,A,3334.811730,N,11740.310210,W,25.8,180.4,180910,,,A*44
$GPRMC,201636.7,A,3334.788686,N,11740.310893,W,27.3,180.6,180910,,,A*48
$GPRMC,201639.7,A,3334.766355,N,11740.311744,W,25.7,181.6,180910,,,A*4F
$GPRMC,201642.7,A,3334.745948,N,11740.310876,W,24.7,179.9,180910,,,A*42
