NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,012648.47,A,3311.7054,N,11720.5695,W,5.020,98.176,271110,0,W,A*1F
$GPRMC,012651.47,A,3311.7043,N,11720.5617,W,9.032,104.131,271110,0,W,A*23
$GPRMC,012654.47,A,3311.7033,N,11720.5523,W,10.058,97.681,271110,0,W,A*26
$GPRMC,012657.47,A,3311.7045,N,11720.5447,W,6.713,33.677,271110,0,W,A*1F
$GPRMC,012712.47,A,3311.7083,N,11720.5493,W,7.980,269.061,271110,0,W,A*25
$GPRMC,012715.47,A,3311.7076,N,11720.5630,W,12.718,267.371,271110,0,W,A*14
$GPRMC,012718.47,A,3311.7078,N,11720.5779,W,16.232,271.883,271110,0,W,A*13
$GPRMC,012721.47,A,3311.7080,N,11720.5963,W,20.055,268.999,271110,0,W,A*1F
$GPRMC,012724.47,A,3311.7067,N,11720.6180,W,23.411,269.662,271110,0,W,A*18
$GPRMC,012727.47,A,3311.7063,N,11720.6442,W,27.079,269.698,271110,0,W,A*1F
$GPRMC,012730.47,A,3311.7059,N,11720.6728,W,28.460,270.162,271110,0,W,A*16
$GPRMC,012733.47,A,3311.7063,N,11720.7021,W,28.918,269.495,271110,0,W,A*14
$GPRMC,012736.47,A,3311.7058,N,11720.7315,W,28.447,269.110,271110,0,W,A*12
$GPRMC,012739.47,A,3311.7055,N,11720.7591,W,27.212,270.314,271110,0,W,A*1D
$GPRMC,012742.47,A,3311.7046,N,11720.7850,W,24.469,266.790,271110,0,W,A*15
$GPRMC,012745.47,A,3311.7038,N,11720.8084,W,22.785,270.787,271110,0,W,A*13
$GPRMC,012748.47,A,3311.7051,N,11720.8331,W,27.029,274.808,271110,0,W,A*14
$GPRMC,012751.47,A,3311.7054,N,11720.8616,W,27.772,270.883,271110,0,W,A*17
$GPRMC,012754.47,A,3311.7037,N,11720.8875,W,22.986,254.332,271110,0,W,A*1B
$GPRMC,012757.47,A,3311.6933,N,11720.9075,W,24.614,237.127,271110,0,W,A*1C
$GPRMC,012800.47,A,3311.6834,N,11720.9253,W,15.830,237.767,271110,0,W,A*19
$GPRMC,012809.47,A,3311.6818,N,11720.9308,W,7.107,280.788,271110,0,W,A*22
$GPRMC,012812.47,A,3311.6897,N,11720.9409,W,16.227,315.835,271110,0,W,A*1C
$GPRMC,012815.47,A,3311.7043,N,11720.9548,W,28.163,320.498,271110,0,W,A*1C
$GPRMC,012818.47,A,3311.7251,N,11720.9720,W,31.237,328.348,271110,0,W,A*14
$GPRMC,012821.47,A,3311.7454,N,11720.9877,W,25.030,328.102,271110,0,W,A*1C
$GPRMC,012824.47,A,3311.7584,N,11720.9968,W,10.400,327.716,271110,0,W,A*17
$GPRMC,012830.47,A,3311.7656,N,11721.0051,W,12.108,267.448,271110,0,W,A*17
$GPRMC,012833.47,A,3311.7591,N,11721.0212,W,22.084,239.262,271110,0,W,A*1A
$GPRMC,012836.47,A,3311.7490,N,11721.0427,W,26.523,240.076,271110,0,W,A*1A
$GPRMC,012839.47,A,3311.7364,N,11721.0674,W,29.161,239.927,271110,0,W,A*13
$GPRMC,012842.47,A,3311.7231,N,11721.0936,W,29.439,238.855,271110,0,W,A*1A
$GPRMC,012845.47,A,3311.7099,N,11721.1184,W,26.533,238.334,271110,0,W,A*15
$GPRMC,012848.47,A,3311.6987,N,11721.1388,W,21.180,240.465,271110,0,W,A*16
$GPRMC,012851.47,A,3311.6927,N,11721.1517,W,9.920,240.587,271110,0,W,A*21
$GPRMC,012900.47,A,3311.6910,N,11721.1622,W,8.210,286.594,271110,0,W,A*24
$GPRMC,012903.47,A,3311.6958,N,11721.1686,W,12.103,312.902,271110,0,W,A*10
$GPRMC,012906.47,A,3311.7021,N,11721.1790,W,13.509,303.768,271110,0,W,A*18
$GPRMC,012909.47,A,3311.7087,N,11721.1901,W,9.930,312.253,271110,0,W,A*2D
$GPRMC,013027.47,A,3311.7144,N,11721.1963,W,9.112,311.315,271110,0,W,A*2B
$GPRMC,013030.47,A,3311.7175,N,11721.2063,W,11.668,269.856,271110,0,W,A*14
$GPRMC,013033.47,A,3311.7124,N,11721.2177,W,16.222,223.273,271110,0,W,A*19
$GPRMC,013036.47,A,3311.7001,N,11721.2321,W,23.206,226.184,271110,0,W,A*15
$GPRMC,013039.47,A,3311.6859,N,11721.2502,W,24.134,227.720,271110,0,W,A*15
$GPRMC,013042.47,A,3311.6728,N,11721.2676,W,22.459,228.056,271110,0,W,A*11
$GPRMC,013045.47,A,3311.6641,N,11721.2824,W,14.485,232.760,271110,0,W,A*1C
$GPRMC,013048.47,A,3311.6602,N,11721.2918,W,11.787,235.874,271110,0,W,A*11
$GPRMC,013051.47,A,3311.6528,N,11721.3058,W,21.253,240.746,271110,0,W,A*1D
