NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,185754,A,3343.5554,N,11748.2432,W,57.90,308.80,301210,,*36
$GPRMC,185757,A,3343.5862,N,11748.2911,W,61.60,308.20,301210,,*31
$GPRMC,185800,A,3343.6190,N,11748.3411,W,65.00,307.50,301210,,*3D
$GPRMC,185803,A,3343.6531,N,11748.3932,W,65.30,308.10,301210,,*35
$GPRMC,185806,A,3343.6873,N,11748.4435,W,64.50,309.80,301210,,*39
$GPRMC,185809,A,3343.7228,N,11748.4951,W,66.70,309.60,301210,,*32
$GPRMC,185812,A,3343.7583,N,11748.5457,W,67.10,309.60,301210,,*33
$GPRMC,185815,A,3343.7942,N,11748.5977,W,67.10,309.60,301210,,*3A
$GPRMC,185818,A,3343.8313,N,11748.6509,W,69.60,309.70,301210,,*38
$GPRMC,185821,A,3343.8693,N,11748.7057,W,71.20,309.40,301210,,*3E
$GPRMC,185824,A,3343.9063,N,11748.7603,W,70.00,309.10,301210,,*32
$GPRMC,185827,A,3343.9428,N,11748.8140,W,66.40,308.80,301210,,*3E
$GPRMC,185830,A,3343.9783,N,11748.8635,W,64.80,310.90,301210,,*39
$GPRMC,185833,A,3344.0109,N,11748.9083,W,59.90,311.90,301210,,*34
$GPRMC,185836,A,3344.0451,N,11748.9535,W,61.90,312.40,301210,,*34
$GPRMC,185839,A,3344.0778,N,11748.9996,W,61.10,309.30,301210,,*33
