NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,042233.4,A,3257.2303,N,11703.4631,W,9.80,222.50,270710,,*11
$GPRMC,042236.4,A,3257.2150,N,11703.4856,W,24.00,231.40,270710,,*2B
$GPRMC,042239.4,A,3257.1977,N,11703.5093,W,29.00,229.70,270710,,*2D
$GPRMC,042242.4,A,3257.1788,N,11703.5328,W,30.70,228.80,270710,,*2D
$GPRMC,042245.4,A,3257.1597,N,11703.5563,W,32.50,229.00,270710,,*26
$GPRMC,042248.4,A,3257.1434,N,11703.5830,W,32.60,235.00,270710,,*26
$GPRMC,042251.4,A,3257.1303,N,11703.6109,W,32.00,242.40,270710,,*2F
$GPRMC,042254.4,A,3257.1225,N,11703.6401,W,31.40,248.90,270710,,*22
$GPRMC,042257.4,A,3257.1155,N,11703.6701,W,30.50,255.90,270710,,*2A
$GPRMC,042300.4,A,3257.1147,N,11703.6976,W,26.10,264.70,270710,,*2B
$GPRMC,042303.4,A,3257.1134,N,11703.7179,W,17.20,269.80,270710,,*29
$GPRMC,042306.4,A,3257.1150,N,11703.7285,W,9.40,270.20,270710,,*15
$GPRMC,042309.4,A,3257.1146,N,11703.7347,W,6.70,271.70,270710,,*1A
$GPRMC,042312.4,A,3257.1157,N,11703.7460,W,14.00,269.50,270710,,*2D
$GPRMC,042315.4,A,3257.1175,N,11703.7690,W,22.70,270.10,270710,,*29
$GPRMC,042318.4,A,3257.1175,N,11703.7955,W,30.30,270.00,270710,,*24
$GPRMC,042321.4,A,3257.1159,N,11703.8281,W,33.00,266.80,270710,,*22
$GPRMC,042324.4,A,3257.1152,N,11703.8628,W,35.30,266.30,270710,,*25
$GPRMC,042327.4,A,3257.1110,N,11703.8974,W,37.10,261.60,270710,,*24
$GPRMC,042330.4,A,3257.1017,N,11703.9335,W,37.30,255.60,270710,,*2F
$GPRMC,042333.4,A,3257.0915,N,11703.9669,W,37.00,251.30,270710,,*28
$GPRMC,042336.4,A,3257.0811,N,11704.0013,W,37.10,248.90,270710,,*2E
$GPRMC,042339.4,A,3257.0656,N,11704.0347,W,37.50,244.40,270710,,*2B
$GPRMC,042342.4,A,3257.0505,N,11704.0677,W,37.20,243.00,270710,,*20
$GPRMC,042345.4,A,3257.0356,N,11704.1014,W,38.10,245.50,270710,,*2A
$GPRMC,042348.4,A,3257.0224,N,11704.1370,W,39.00,247.90,270710,,*2C
$GPRMC,042351.4,A,3257.0122,N,11704.1737,W,39.70,251.40,270710,,*2B
$GPRMC,042354.4,A,3257.0036,N,11704.2117,W,40.60,254.30,270710,,*20
$GPRMC,042357.4,A,3256.9955,N,11704.2513,W,41.00,257.00,270710,,*20
$GPRMC,042400.4,A,3256.9883,N,11704.2926,W,42.20,258.30,270710,,*28
$GPRMC,042403.4,A,3256.9810,N,11704.3334,W,42.00,258.00,270710,,*28
$GPRMC,042406.4,A,3256.9723,N,11704.3741,W,42.30,256.20,270710,,*2B
$GPRMC,042409.4,A,3256.9609,N,11704.4132,W,42.10,250.50,270710,,*2B
$GPRMC,042412.4,A,3256.9480,N,11704.4517,W,41.80,248.40,270710,,*23
$GPRMC,042415.4,A,3256.9339,N,11704.4891,W,41.30,245.60,270710,,*26
$GPRMC,042418.4,A,3256.9188,N,11704.5265,W,41.30,242.80,270710,,*2A
$GPRMC,042421.4,A,3256.8990,N,11704.5611,W,41.10,237.80,270710,,*27
$GPRMC,042424.4,A,3256.8799,N,11704.5958,W,41.00,237.00,270710,,*2E
$GPRMC,042427.4,A,3256.8580,N,11704.6272,W,40.50,234.40,270710,,*24
$GPRMC,042430.4,A,3256.8398,N,11704.6608,W,40.50,234.90,270710,,*29
$GPRMC,042433.4,A,3256.8197,N,11704.6933,W,41.00,234.60,270710,,*2B
$GPRMC,042436.4,A,3256.8002,N,11704.7269,W,41.80,236.50,270710,,*2F
$GPRMC,042439.4,A,3256.7813,N,11704.7623,W,42.60,242.70,270710,,*21
$GPRMC,042442.4,A,3256.7667,N,11704.8009,W,43.20,247.60,270710,,*20
$GPRMC,042445.4,A,3256.7554,N,11704.8407,W,42.70,253.40,270710,,*2D
$GPRMC,042448.4,A,3256.7466,N,11704.8811,W,42.20,258.20,270710,,*23
$GPRMC,042451.4,A,3256.7406,N,11704.9225,W,42.30,261.10,270710,,*29
$GPRMC,042454.4,A,3256.7383,N,11704.9650,W,43.30,269.00,270710,,*28
$GPRMC,042457.4,A,3256.7396,N,11705.0084,W,43.20,271.50,270710,,*25
$GPRMC,042500.4,A,3256.7435,N,11705.0520,W,44.60,275.10,270710,,*20
$GPRMC,042503.4,A,3256.7498,N,11705.0958,W,44.50,277.90,270710,,*2E
$GPRMC,042506.4,A,3256.7546,N,11705.1396,W,45.30,277.30,270710,,*2D
