NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,175936.4,A,3246.4881,N,11714.2583,W,14.30,96.70,110310,,*1E
$GPRMC,175940.4,A,3246.4881,N,11714.2412,W,13.30,87.30,110310,,*15
$GPRMC,175944.4,A,3246.4872,N,11714.2189,W,18.10,88.80,110310,,*17
$GPRMC,175948.4,A,3246.4911,N,11714.1922,W,20.60,80.50,110310,,*1C
$GPRMC,175952.4,A,3246.4922,N,11714.1642,W,19.80,82.80,110310,,*15
$GPRMC,175956.4,A,3246.4947,N,11714.1410,W,15.20,81.10,110310,,*1B
$GPRMC,180000.4,A,3246.4953,N,11714.1274,W,8.90,102.50,110310,,*13
$GPRMC,180020.4,A,3246.4907,N,11714.1207,W,5.40,156.00,110310,,*10
$GPRMC,180024.4,A,3246.4749,N,11714.1197,W,12.90,182.30,110310,,*2B
$GPRMC,180028.4,A,3246.4334,N,11714.1086,W,33.10,166.20,110310,,*28
$GPRMC,180032.4,A,3246.3904,N,11714.0938,W,40.30,165.10,110310,,*26
$GPRMC,180036.4,A,3246.3432,N,11714.0833,W,42.60,171.20,110310,,*21
$GPRMC,180040.4,A,3246.2952,N,11714.0752,W,43.30,172.20,110310,,*25
$GPRMC,180044.4,A,3246.2482,N,11714.0650,W,42.80,169.80,110310,,*28
$GPRMC,180048.4,A,3246.2045,N,11714.0556,W,37.60,169.60,110310,,*2C
$GPRMC,180052.4,A,3246.1667,N,11714.0477,W,33.00,170.00,110310,,*2C
$GPRMC,180056.4,A,3246.1321,N,11714.0407,W,29.80,171.10,110310,,*2B
$GPRMC,180100.4,A,3246.0995,N,11714.0344,W,29.60,169.90,110310,,*22
$GPRMC,180104.4,A,3246.0684,N,11714.0275,W,28.10,168.60,110310,,*22
$GPRMC,180108.4,A,3246.0371,N,11714.0206,W,28.90,169.10,110310,,*2B
$GPRMC,180112.4,A,3246.0053,N,11714.0123,W,28.40,166.00,110310,,*24
$GPRMC,180116.4,A,3245.9722,N,11714.0040,W,31.70,168.90,110310,,*23
$GPRMC,180120.4,A,3245.9357,N,11713.9971,W,34.30,169.40,110310,,*28
$GPRMC,180124.4,A,3245.8964,N,11713.9882,W,36.50,169.10,110310,,*2B
$GPRMC,180128.4,A,3245.8570,N,11713.9762,W,36.70,163.20,110310,,*24
$GPRMC,180132.4,A,3245.8184,N,11713.9574,W,37.90,156.40,110310,,*2A
$GPRMC,180136.4,A,3245.7821,N,11713.9335,W,38.30,147.50,110310,,*20
$GPRMC,180140.4,A,3245.7483,N,11713.9033,W,37.00,140.00,110310,,*2E
$GPRMC,180144.4,A,3245.7178,N,11713.8697,W,38.00,134.50,110310,,*2B
$GPRMC,180148.4,A,3245.6906,N,11713.8317,W,37.90,126.40,110310,,*2E
$GPRMC,180152.4,A,3245.6648,N,11713.7895,W,40.30,125.90,110310,,*2A
$GPRMC,180156.4,A,3245.6373,N,11713.7460,W,41.60,125.30,110310,,*2B
$GPRMC,180200.4,A,3245.6129,N,11713.7027,W,38.60,124.30,110310,,*2E
$GPRMC,180204.4,A,3245.5898,N,11713.6623,W,36.60,125.60,110310,,*23
$GPRMC,180208.4,A,3245.5658,N,11713.6255,W,34.30,127.10,110310,,*2A
$GPRMC,180212.4,A,3245.5449,N,11713.5911,W,29.90,126.60,110310,,*2B
$GPRMC,180216.4,A,3245.5258,N,11713.5606,W,28.00,127.10,110310,,*2E
$GPRMC,180220.4,A,3245.5091,N,11713.5329,W,27.40,125.90,110310,,*25
$GPRMC,180224.4,A,3245.4898,N,11713.5038,W,28.30,127.60,110310,,*27
$GPRMC,180228.4,A,3245.4702,N,11713.4716,W,30.60,126.90,110310,,*2F
$GPRMC,180232.4,A,3245.4494,N,11713.4376,W,30.80,127.10,110310,,*2D
$GPRMC,180236.4,A,3245.4292,N,11713.4062,W,31.00,127.60,110310,,*21
$GPRMC,180240.4,A,3245.4092,N,11713.3706,W,32.90,123.90,110310,,*21
$GPRMC,180244.4,A,3245.3870,N,11713.3329,W,33.10,122.90,110310,,*27
$GPRMC,180248.4,A,3245.3659,N,11713.2987,W,31.10,126.30,110310,,*2D
$GPRMC,180252.4,A,3245.3449,N,11713.2662,W,29.30,126.10,110310,,*28
$GPRMC,180256.4,A,3245.3295,N,11713.2419,W,19.10,127.20,110310,,*26
$GPRMC,180300.4,A,3245.3209,N,11713.2295,W,10.40,128.10,110310,,*23
$GPRMC,180316.4,A,3245.3094,N,11713.2073,W,14.80,121.10,110310,,*29
$GPRMC,180320.4,A,3245.2939,N,11713.1837,W,23.90,126.10,110310,,*2A
$GPRMC,180324.4,A,3245.2759,N,11713.1574,W,25.50,126.30,110310,,*24
$GPRMC,180328.4,A,3245.2612,N,11713.1293,W,25.60,123.50,110310,,*28
$GPRMC,180332.4,A,3245.2461,N,11713.1026,W,23.60,126.50,110310,,*2A
$GPRMC,180336.4,A,3245.2286,N,11713.0750,W,27.20,126.40,110310,,*27
$GPRMC,180340.4,A,3245.2103,N,11713.0457,W,27.00,126.20,110310,,*28
