NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,090852.43,A,3248.5015,N,11655.1716,W,40.969,206.211,080810,0,W,A*14
$GPRMC,090855.43,A,3248.4704,N,11655.1899,W,41.387,206.371,080810,0,W,A*11
$GPRMC,090858.43,A,3248.4396,N,11655.2085,W,40.665,207.452,080810,0,W,A*1A
$GPRMC,090901.43,A,3248.4092,N,11655.2286,W,42.999,211.042,080810,0,W,A*1D
$GPRMC,090904.43,A,3248.3788,N,11655.2524,W,43.360,216.119,080810,0,W,A*19
$GPRMC,090907.43,A,3248.3502,N,11655.2786,W,42.969,219.736,080810,0,W,A*16
$GPRMC,090910.43,A,3248.3233,N,11655.3080,W,43.384,225.142,080810,0,W,A*17
$GPRMC,090913.43,A,3248.2991,N,11655.3398,W,42.554,230.326,080810,0,W,A*12
$GPRMC,090916.43,A,3248.2771,N,11655.3737,W,43.174,233.234,080810,0,W,A*10
$GPRMC,090919.43,A,3248.2570,N,11655.4091,W,42.243,239.363,080810,0,W,A*1F
$GPRMC,090922.43,A,3248.2401,N,11655.4452,W,41.313,242.695,080810,0,W,A*1C
$GPRMC,090925.43,A,3248.2253,N,11655.4821,W,41.605,247.390,080810,0,W,A*15
$GPRMC,090928.43,A,3248.2129,N,11655.5201,W,40.446,250.890,080810,0,W,A*16
$GPRMC,090931.43,A,3248.2036,N,11655.5579,W,38.679,255.791,080810,0,W,A*13
$GPRMC,090934.43,A,3248.1976,N,11655.5953,W,37.847,260.105,080810,0,W,A*1D
$GPRMC,090937.43,A,3248.1932,N,11655.6327,W,38.385,264.144,080810,0,W,A*1F
$GPRMC,090940.43,A,3248.1910,N,11655.6709,W,39.297,267.604,080810,0,W,A*14
$GPRMC,090943.43,A,3248.1910,N,11655.7104,W,40.109,269.750,080810,0,W,A*19
$GPRMC,090946.43,A,3248.1913,N,11655.7506,W,40.557,270.329,080810,0,W,A*14
$GPRMC,090949.43,A,3248.1915,N,11655.7904,W,39.528,270.140,080810,0,W,A*18
$GPRMC,090952.43,A,3248.1914,N,11655.8295,W,39.094,269.224,080810,0,W,A*14
$GPRMC,090955.43,A,3248.1914,N,11655.8676,W,38.340,270.033,080810,0,W,A*1D
$GPRMC,090958.43,A,3248.1917,N,11655.9053,W,37.825,270.326,080810,0,W,A*13
$GPRMC,091001.43,A,3248.1921,N,11655.9434,W,38.984,270.309,080810,0,W,A*1F
$GPRMC,091004.43,A,3248.1923,N,11655.9827,W,40.095,269.827,080810,0,W,A*1F
$GPRMC,091007.43,A,3248.1924,N,11656.0228,W,40.565,269.783,080810,0,W,A*1F
$GPRMC,091010.43,A,3248.1925,N,11656.0638,W,41.799,270.432,080810,0,W,A*1C
$GPRMC,091013.43,A,3248.1927,N,11656.1057,W,42.902,269.778,080810,0,W,A*19
$GPRMC,091016.43,A,3248.1925,N,11656.1491,W,43.993,269.512,080810,0,W,A*17
$GPRMC,091019.43,A,3248.1928,N,11656.1931,W,44.981,270.030,080810,0,W,A*1B
$GPRMC,091022.43,A,3248.1931,N,11656.2383,W,45.622,270.005,080810,0,W,A*1A
$GPRMC,091025.43,A,3248.1931,N,11656.2836,W,46.211,270.124,080810,0,W,A*1D
$GPRMC,091028.43,A,3248.1932,N,11656.3294,W,46.546,270.112,080810,0,W,A*10
$GPRMC,091031.43,A,3248.1932,N,11656.3764,W,48.056,269.818,080810,0,W,A*13
$GPRMC,091034.43,A,3248.1931,N,11656.4241,W,48.803,269.735,080810,0,W,A*18
