NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,022720.7,A,3241.5265,N,11704.5741,W,30.40,250.80,160810,,*21
$GPRMC,022723.7,A,3241.5175,N,11704.6013,W,29.00,250.50,160810,,*22
$GPRMC,022726.7,A,3241.5106,N,11704.6258,W,25.30,253.30,160810,,*24
$GPRMC,022729.7,A,3241.5060,N,11704.6462,W,18.80,251.70,160810,,*26
$GPRMC,022732.7,A,3241.5027,N,11704.6614,W,16.60,251.40,160810,,*2F
$GPRMC,022735.7,A,3241.4966,N,11704.6811,W,22.30,250.70,160810,,*2E
$GPRMC,022738.7,A,3241.4906,N,11704.7060,W,27.10,251.70,160810,,*2C
$GPRMC,022741.7,A,3241.4847,N,11704.7354,W,30.30,252.90,160810,,*2B
$GPRMC,022744.7,A,3241.4753,N,11704.7640,W,32.70,251.20,160810,,*2A
$GPRMC,022747.7,A,3241.4674,N,11704.7951,W,33.40,252.20,160810,,*23
$GPRMC,022750.7,A,3241.4580,N,11704.8262,W,33.60,251.40,160810,,*2E
$GPRMC,022753.7,A,3241.4477,N,11704.8584,W,34.30,250.20,160810,,*2E
$GPRMC,022756.7,A,3241.4372,N,11704.8888,W,34.40,250.20,160810,,*2F
$GPRMC,022759.7,A,3241.4283,N,11704.9200,W,33.70,251.60,160810,,*25
$GPRMC,022802.7,A,3241.4194,N,11704.9525,W,33.80,252.00,160810,,*2B
$GPRMC,022805.7,A,3241.4116,N,11704.9820,W,32.30,252.20,160810,,*26
$GPRMC,022808.7,A,3241.4034,N,11705.0120,W,31.20,252.80,160810,,*23
$GPRMC,022811.7,A,3241.3954,N,11705.0420,W,31.00,250.80,160810,,*26
$GPRMC,022814.7,A,3241.3878,N,11705.0690,W,29.70,251.30,160810,,*21
$GPRMC,022817.7,A,3241.3814,N,11705.0972,W,29.60,252.10,160810,,*2B
$GPRMC,022820.7,A,3241.3719,N,11705.1259,W,30.70,251.60,160810,,*23
$GPRMC,022823.7,A,3241.3644,N,11705.1556,W,31.60,253.30,160810,,*26
$GPRMC,022826.7,A,3241.3553,N,11705.1854,W,31.10,251.50,160810,,*2A
$GPRMC,022829.7,A,3241.3462,N,11705.2168,W,32.00,251.70,160810,,*23
$GPRMC,022832.7,A,3241.3380,N,11705.2465,W,32.00,251.90,160810,,*24
$GPRMC,022835.7,A,3241.3292,N,11705.2762,W,32.00,251.50,160810,,*29
$GPRMC,022838.7,A,3241.3192,N,11705.3073,W,33.00,250.20,160810,,*26
$GPRMC,022841.7,A,3241.3111,N,11705.3375,W,31.60,252.20,160810,,*20
$GPRMC,022844.7,A,3241.3037,N,11705.3668,W,31.10,252.60,160810,,*2A
$GPRMC,022847.7,A,3241.2961,N,11705.3941,W,28.80,251.50,160810,,*27
$GPRMC,022850.7,A,3241.2905,N,11705.4174,W,23.00,251.30,160810,,*2F
$GPRMC,022853.7,A,3241.2864,N,11705.4341,W,15.30,251.60,160810,,*2D
$GPRMC,022856.7,A,3241.2800,N,11705.4516,W,20.80,251.40,160810,,*21
$GPRMC,022859.7,A,3241.2742,N,11705.4739,W,26.70,251.90,160810,,*2C
$GPRMC,022902.7,A,3241.2661,N,11705.5018,W,31.30,251.70,160810,,*2A
$GPRMC,022905.7,A,3241.2576,N,11705.5320,W,32.00,252.00,160810,,*24
$GPRMC,022908.7,A,3241.2494,N,11705.5613,W,30.50,251.30,160810,,*26
$GPRMC,022914.7,A,3241.2360,N,11705.6062,W,25.70,251.70,160810,,*26
$GPRMC,022915.7,A,3241.2344,N,11705.6140,W,26.10,251.40,160810,,*26
$GPRMC,022918.7,A,3241.2297,N,11705.6380,W,25.80,251.50,160810,,*21
$GPRMC,022921.7,A,3241.2229,N,11705.6622,W,26.30,252.60,160810,,*2B
$GPRMC,022924.7,A,3241.2158,N,11705.6879,W,28.90,251.80,160810,,*22
$GPRMC,022927.7,A,3241.2082,N,11705.7160,W,30.10,251.60,160810,,*28
$GPRMC,022930.7,A,3241.2001,N,11705.7449,W,30.80,252.00,160810,,*27
