NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,215403.84,A,3314.9918,N,11724.3866,W,11.680,130.485,111110,0,W,A*14
$GPRMC,215406.84,A,3314.9877,N,11724.3791,W,4.424,136.888,111110,0,W,A*21
$GPRMC,215409.84,A,3314.9845,N,11724.3746,W,9.894,118.886,111110,0,W,A*2D
$GPRMC,215412.84,A,3314.9845,N,11724.3619,W,16.109,69.654,111110,0,W,A*29
$GPRMC,215415.84,A,3314.9943,N,11724.3439,W,24.572,58.950,111110,0,W,A*29
$GPRMC,215418.84,A,3315.0067,N,11724.3213,W,28.679,60.660,111110,0,W,A*2E
$GPRMC,215421.84,A,3315.0207,N,11724.2969,W,29.330,55.006,111110,0,W,A*2E
$GPRMC,215424.84,A,3315.0370,N,11724.2737,W,29.010,50.168,111110,0,W,A*22
$GPRMC,215427.84,A,3315.0496,N,11724.2520,W,21.623,57.280,111110,0,W,A*26
$GPRMC,215430.84,A,3315.0532,N,11724.2416,W,5.303,86.838,111110,0,W,A*1F
$GPRMC,215433.84,A,3315.0488,N,11724.2338,W,16.290,141.583,111110,0,W,A*19
$GPRMC,215436.84,A,3315.0322,N,11724.2238,W,26.593,156.727,111110,0,W,A*17
$GPRMC,215439.84,A,3315.0081,N,11724.2112,W,34.716,154.988,111110,0,W,A*1C
$GPRMC,215442.84,A,3314.9792,N,11724.1967,W,38.588,156.811,111110,0,W,A*1E
$GPRMC,215445.84,A,3314.9478,N,11724.1806,W,41.497,155.028,111110,0,W,A*18
$GPRMC,215448.84,A,3314.9150,N,11724.1638,W,42.692,155.751,111110,0,W,A*14
$GPRMC,215451.84,A,3314.8814,N,11724.1463,W,43.070,154.989,111110,0,W,A*19
$GPRMC,215454.84,A,3314.8494,N,11724.1270,W,42.573,150.352,111110,0,W,A*13
$GPRMC,215457.84,A,3314.8187,N,11724.1057,W,42.160,149.662,111110,0,W,A*18
$GPRMC,215500.84,A,3314.7883,N,11724.0839,W,41.994,149.146,111110,0,W,A*19
$GPRMC,215503.84,A,3314.7577,N,11724.0617,W,42.834,149.405,111110,0,W,A*14
$GPRMC,215506.84,A,3314.7273,N,11724.0395,W,42.189,149.093,111110,0,W,A*19
$GPRMC,215509.84,A,3314.6962,N,11724.0182,W,42.273,148.832,111110,0,W,A*1C
$GPRMC,215512.84,A,3314.6649,N,11723.9962,W,42.762,149.048,111110,0,W,A*19
$GPRMC,215515.84,A,3314.6334,N,11723.9744,W,43.399,149.674,111110,0,W,A*13
$GPRMC,215518.84,A,3314.6017,N,11723.9519,W,43.980,148.785,111110,0,W,A*1A
$GPRMC,215521.84,A,3314.5698,N,11723.9293,W,44.466,149.391,111110,0,W,A*15
$GPRMC,215524.84,A,3314.5378,N,11723.9067,W,44.166,149.287,111110,0,W,A*11
